id,total,term,breitbart,infowars,mother_jones,cnn,abc_news,usatoday,drudge_report,yahoo,nbc_news,fox_news
2459,5.0,soul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,ripped,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,watchbiden,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,revealed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,debatebiden,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,predebate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cost,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,the_donald,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,750000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,censors,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,reporting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,blacklists,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,corporations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,blamed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,exodus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,violently,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,saddened,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,profoundly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,clichés,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,aid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,citizens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,failures,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,technical,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,finished,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,missed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,putting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,vii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,e3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,moral,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,lacks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,principle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,relieved,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,semis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,syria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,destabilising,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,kemp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,catch,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,pirates,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,flipping,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,pathetic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,bairstows,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,gallo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,tapemeasure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,joey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,tigers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,homers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,rangers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,vaughan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,farage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,arresting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,secretly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,extremists,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,trades,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,beats,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cages,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,remake,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,commercial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,opportunity,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,horrific,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,wing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,klobuchar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,fields,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,foreigners,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,union,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,western,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,yearns,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,globalization,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,agree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,erase,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,existence,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,homer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,segura,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,penalties,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,walkoff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,violations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,fair,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,smacks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,reaches,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,arkansas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,fantasy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,whirlpool,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,qualified,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,livni,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,injury,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,k9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,sammy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,goodbye,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,marina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,judge,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,files,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,interpreter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,complaint,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,widow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,deaf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,phoenix,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,newfound,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,ear,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,gender,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,freeagency,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,inside,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,grandson,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,hoursold,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,scooter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,riding,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,pd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,purse,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,snatchings,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,denied,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,oceanside,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,landfills,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,retired,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,rallies,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,adoption,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,outrage,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,gym,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,partner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,versailles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cubas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,treaty,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,shouts,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,negative,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,criticizes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,danube,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,labeling,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,confirmed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,boat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,790k,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,toll,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,content,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,alive,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,teller,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,heist,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,memeworthy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,raymond,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,probe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,congressional,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,lgbt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,spurs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,fights,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,concerned,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,hitting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,zimbabwe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,confidantes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,deflate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,discredit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,flamingos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,reveal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,brand,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,hershey,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,sought,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,struck,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,suspect,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,madagascar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,marijuana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,stampede,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,stadium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,truck,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,organization,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,salvador,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,malaysia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,longest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,waterslide,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,penang,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,attends,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,terror,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,pinky,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,beautify,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cap,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,burner,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,iowa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,decadesold,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,snatch,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,stroller,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,called,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,muskego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,case,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,lincoln,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,certificate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,feed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,kitchen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,aims,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,offers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,addicts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,clinic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,denver,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,benefits,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,rob,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,thieves,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,armed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,dance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,flash,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,mob,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,lymphoma,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,marks,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,jlo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,babys,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,tiffany,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,remaining,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,italian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,collapsed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,marking,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,fatally,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,spitting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,worker,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,identifies,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,mix,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,underage,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,maryland,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,corroborate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,policeinvolved,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,verify,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,strengthen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,soothe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,gunned,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,remembering,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,tweaks,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,fries,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,hospitals,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,tourists,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,newsroom,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,alliances,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,waiting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,progressive,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,caves,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,humanitarian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,included,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,announced,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,ap,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,chants,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,homophobic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,fined,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,bump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,opener,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,lawson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,coaches,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,notice,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,ncaa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,betting,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,relative,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,plot,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,couple,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,frame,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,orleans,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,exnypd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,atlanta,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,bottoms,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,wrestling,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,testing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cabán,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,midwest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,note,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,disturbing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,starr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,led,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,yearslong,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,happily,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,cornerback,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,josh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,mediathemed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,retweet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,racers,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,heights,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,senior,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,diy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,zoos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,rides,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,recasts,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,enthralling,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2459,5.0,hateful,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
